latitude,longitude,altitude,geometry,report_num,date,crime_class,crime,location,address,city,state,status
39.171422,-86.5155,,Point,152842,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,152715,October,Traffic,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,INACTIVE
39.171422,-86.5155,,Point,152667,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143635,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143502,December,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed By Arrest
39.171422,-86.5155,,Point,143485,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143457,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143439,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143398,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143057,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,143048,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142959,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142934,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142817,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142806,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142735,October,Traffic,TRAFFIC HAZARD,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142676,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,142675,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,133282,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,133141,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,133017,October,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed By Arrest
39.171422,-86.5155,,Point,133013,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,132997,October,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed By Arrest
39.171422,-86.5155,,Point,132988,October,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,132979,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132957,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132953,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132914,October,Traffic,DRIVING WHILE SUSPENDED,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed By Arrest
39.171422,-86.5155,,Point,132846,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132843,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,132841,October,Traffic,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132738,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132709,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132650,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132644,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132634,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,132543,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.171422,-86.5155,,Point,132454,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.171422,-86.5155,,Point,132410,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/EAST OF JORDA,"1275 E 10th St, Bloomington, IN",Bloomington,Indiana,
39.17138,-86.515811,,Point,153353,December,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,153341,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,153215,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,153160,November,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.17138,-86.515811,,Point,152978,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152725,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152713,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152684,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152634,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152628,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152597,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,152519,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143416,December,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143311,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143218,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143150,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143101,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,143051,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,142942,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,142922,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,142816,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,142737,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,142641,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.17138,-86.515811,,Point,133372,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.17138,-86.515811,,Point,133256,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,133131,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.17138,-86.515811,,Point,133020,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,132975,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,132916,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,132815,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,132661,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.17138,-86.515811,,Point,132548,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.17138,-86.515811,,Point,132530,September,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.17138,-86.515811,,Point,132461,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,10TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.170597,-86.516102,,Point,142975,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,9TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.170597,-86.516102,,Point,142898,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,9TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.170493,-86.513314,,Point,153179,November,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,TETER QUAD,"501 N Sunrise Dr, Bloomington, IN 47406",Bloomington,Indiana,INACTIVE
39.169581,-86.516044,,Point,143446,December,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,8TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.168965,-86.519706,,Point,143570,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ART MUSEUM,na,Bloomington,Indiana,
39.168958,-86.516287,,Point,153195,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.168958,-86.516287,,Point,143257,November,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.168958,-86.516287,,Point,142876,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.168958,-86.516287,,Point,142777,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.168958,-86.516287,,Point,142693,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.168958,-86.516287,,Point,142647,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.168958,-86.516287,,Point,132898,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.168958,-86.516287,,Point,132645,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.168925,-86.516062,,Point,153272,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.168925,-86.516062,,Point,143575,December,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.168925,-86.516062,,Point,143406,December,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.168925,-86.516062,,Point,142753,October,Traffic,RECKLESS DRIVING,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,Closed By Arrest
39.168493,-86.51817,,Point,153120,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,AUDITORIUM,na,Bloomington,Indiana,
39.167673,-86.516048,,Point,152766,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,6TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.167673,-86.516048,,Point,143427,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,6TH STREET/WEST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.165792,-86.527892,,Point,142766,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,4TH & DUNN PARKING LOT,na,Bloomington,Indiana,Closed No Arrest
39.165677,-86.521117,,Point,152904,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,BALLANTINE HALL PARKING GARAGE,na,Bloomington,Indiana,
39.165677,-86.521117,,Point,143526,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,BALLANTINE HALL PARKING GARAGE,na,Bloomington,Indiana,Closed No Arrest
39.165677,-86.521117,,Point,132646,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,BALLANTINE HALL PARKING GARAGE,na,Bloomington,Indiana,Closed No Arrest
39.164444,-86.516597,,Point,153383,December,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,CLOSED
39.164444,-86.516597,,Point,153285,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,153252,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,153034,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,153024,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,152982,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,152637,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,152636,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,152524,September,Traffic,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,INACTIVE
39.164444,-86.516597,,Point,152503,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,152483,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,143568,December,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.164444,-86.516597,,Point,143428,December,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,143298,November,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed By Arrest
39.164444,-86.516597,,Point,142989,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,142941,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,142841,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed By Arrest
39.164444,-86.516597,,Point,142839,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,142833,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,142685,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,133342,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,133283,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.164444,-86.516597,,Point,133061,November,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,132922,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,132866,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.164444,-86.516597,,Point,132733,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,Closed No Arrest
39.164444,-86.516597,,Point,132541,September,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,132476,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,132474,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164444,-86.516597,,Point,132411,September,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/WEST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153357,December,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153224,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153177,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153147,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153108,November,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153101,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,153057,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,152980,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,152930,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,143245,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,143008,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,133124,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,132967,October,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,132835,October,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,132814,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,132764,October,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,
39.164382,-86.516239,,Point,132570,September,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,3RD STREET/EAST OF JORDAN,na,Bloomington,Indiana,Closed By Arrest
39.164116,-86.528057,,Point,143339,November,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,508 E. 3RD,na,Bloomington,Indiana,Closed By Arrest
