latitude,longitude,altitude,geometry,report_num,date,crime_class,crime,location,address,city,state,status
39.172518,-86.50421,,Point,153468,12/22/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,TULIP TREE PARKING LOT,na,Bloomington,Indiana,CLOSED
39.17236,-86.497986,,Point,153441,12/17/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,STONEBELT,na,Bloomington,Indiana,ACTIVE
39.176673,-86.493972,,Point,153331,12/5/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,SERVICE BUILDING,na,Bloomington,Indiana,INACTIVE
39.1658587,-86.5171194,,Point,153282,12/2/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,READ CENTER,na,Bloomington,Indiana,CLOSED
39.170955,-86.508406,,Point,153201,11/18/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,EIGENMANN HALL,na,Bloomington,Indiana,CLOSED
39.171764,-86.5282,,Point,153148,11/14/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,DUNN STREET/NORTH OF 10TH,na,Bloomington,Indiana,CLOSED
39.173441,-86.512295,,Point,152910,10/29/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,SRSC,na,Bloomington,Indiana,CLOSED
39.1678135,-86.5310399,,Point,152892,10/28/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE,na,Bloomington,Indiana,CLOSED
39.1674562,-86.5257541,,Point,152727,10/16/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,CLOSED
39.1678135,-86.5310399,,Point,152708,10/15/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE,na,Bloomington,Indiana,CLOSED
39.1670443,-86.5268612,,Point,152679,10/12/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,MAXWELL HALL,na,Bloomington,Indiana,CLOSED
39.1792728,-86.5154913,,Point,152659,10/9/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,IUPD STATION,na,Bloomington,Indiana,CLOSED
39.164305,-86.526905,,Point,143637,12/31/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,Closed No Arrest
39.1678135,-86.5310399,,Point,143631,12/26/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE,na,Bloomington,Indiana,Closed No Arrest
39.1674562,-86.5257541,,Point,143623,12/22/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,Closed No Arrest
39.165622,-86.510907,,Point,143359,11/22/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,WILLKIE SOUTH,na,Bloomington,Indiana,Closed No Arrest
39.1653449,-86.5257769,,Point,143199,11/10/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,LINDLEY HALL,na,Bloomington,Indiana,Closed No Arrest
39.164953,-86.517455,,Point,143158,11/7/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,SIMON MUSIC LIB/RECIT,na,Bloomington,Indiana,Closed By Arrest
39.1678135,-86.5310399,,Point,142722,10/5/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,POPLARS PARKING GARAGE,na,Bloomington,Indiana,Closed No Arrest
39.1674562,-86.5257541,,Point,142651,10/1/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,Closed By Arrest
39.173428,-86.523522,,Point,133390,11/30/13 0:00,Trespass,ADVISED OF TRESPASS,WOODLAWN AVENUE/NORTH OF,na,Bloomington,Indiana,INACTIVE
39.167135,-86.52557,,Point,133387,11/30/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,STUDENT BUILDING,na,Bloomington,Indiana,Closed No Arrest
39.1674562,-86.5257541,,Point,133386,11/30/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,Closed No Arrest
39.1674562,-86.5257541,,Point,133368,11/24/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,Closed No Arrest
39.165653,-86.511849,,Point,133327,11/20/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,Spruce Hall,na,Bloomington,Indiana,Closed No Arrest
39.1674562,-86.5257541,,Point,133159,11/9/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,Closed No Arrest
39.177013,-86.519744,,Point,133145,11/8/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,MCNUTT QUAD COMMON AREA,na,Bloomington,Indiana,Closed By Arrest
39.1720647,-86.5223413,,Point,132858,10/18/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,PSYCHOLOGY BUILDING,na,Bloomington,Indiana,Closed No Arrest
39.170669,-86.525503,,Point,132635,10/2/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,Folklore Institute,na,Bloomington,Indiana,Closed No Arrest
39.166603,-86.511712,,Point,132569,9/27/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,WILLKIE NORTH,na,Bloomington,Indiana,Closed By Arrest
39.182825,-86.526751,,Point,143172,11/8/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/PURPLE LOT,na,Bloomington,Indiana,INACTIVE
39.180929,-86.52364,,Point,153133,11/13/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT,na,Bloomington,Indiana,CLOSED
39.180929,-86.52364,,Point,143383,11/28/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT,na,Bloomington,Indiana,Closed No Arrest
39.180929,-86.52364,,Point,143171,11/8/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT,na,Bloomington,Indiana,Closed No Arrest
39.180929,-86.52364,,Point,142706,10/4/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/ORANGE LOT,na,Bloomington,Indiana,Closed No Arrest
39.180904,-86.527556,,Point,142865,10/18/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ATHLETIC/WHITE LOT,na,Bloomington,Indiana,Closed No Arrest
39.180538,-86.525654,,Point,153045,11/7/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,MEMORIAL STADIUM,"1001 E 17th St, Bloomington, IN",Bloomington,Indiana,CLOSED
39.180538,-86.525654,,Point,142863,10/18/14 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,MEMORIAL STADIUM,"1001 E 17th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.178706,-86.512674,,Point,132941,10/26/13 0:00,Trespass,ADVISED OF TRESPASS,17TH STREET/WEST OF JORDAN,"1600 East 17th St, Bloomington, IN",Bloomington,Indiana,Closed No Arrest
39.178431,-86.519846,,Point,133057,11/2/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,BRISCOE QUAD,na,Bloomington,Indiana,Closed No Arrest
39.178431,-86.519846,,Point,133028,10/31/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,BRISCOE QUAD,na,Bloomington,Indiana,Closed By Arrest
39.176756,-86.512182,,Point,132990,10/30/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,ALPHA EPSILON PHI,na,Bloomington,Indiana,Closed No Arrest
39.175921,-86.512768,,Point,132780,10/11/13 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,BETA THETA PI,na,Bloomington,Indiana,INACTIVE
39.168925,-86.516062,,Point,153290,12/3/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,7TH STREET/EAST OF JORDAN,na,Bloomington,Indiana,CLOSED
39.166494,-86.527265,,Point,153451,12/18/15 0:00,Trespass,TRESPASS & MALICIOUS TRESPASS,CARMICHAEL BUILDING,na,Bloomington,Indiana,CLOSED
39.164942,-86.512452,,Point,153264,12/1/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FOREST QUAD,"1725 E 3rd st Bloomington, IN",Bloomington,Indiana,CLOSED
39.164942,-86.512452,,Point,153132,11/13/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FOREST QUAD,"1725 E 3rd st Bloomington, IN",Bloomington,Indiana,
39.171645,-86.510537,,Point,153471,12/24/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CROSSTOWN SHOP CTR,na,Bloomington,Indiana,
39.176673,-86.493972,,Point,153463,12/21/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SERVICE BUILDING,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,153445,12/17/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.177013,-86.519744,,Point,153425,12/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD COMMON AREA,na,Bloomington,Indiana,
39.176673,-86.493972,,Point,153422,12/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,STUDENT SERVICES,na,Bloomington,Indiana,
39.173057,-86.519771,,Point,153413,12/15/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE,na,Bloomington,Indiana,INACTIVE
39.176406,-86.520291,,Point,153363,12/10/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT,na,Bloomington,Indiana,
39.1722345,-86.5206385,,Point,153345,12/8/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,HODGE HALL (BUSINESS BUILDING),na,Bloomington,Indiana,INACTIVE
39.1792728,-86.5154913,,Point,153344,12/8/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IUPD STATION,na,Bloomington,Indiana,
39.164869,-86.509405,,Point,153336,12/7/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,UNION STREET/SOUTH OF 10TH,na,Bloomington,Indiana,CLOSED
39.1720603,-86.515407,,Point,153318,12/5/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,INACTIVE
39.171006,-86.516805,,Point,153304,12/4/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,WELLS LIBRARY,na,Bloomington,Indiana,INACTIVE
39.171934,-86.518977,,Point,153247,11/27/15 0:00,Traffic,DRIVING WHILE SUSPENDED,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,CLOSED
39.1720603,-86.515407,,Point,153216,11/19/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.182084,-86.511311,,Point,153172,11/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,THETA CHI,na,Bloomington,Indiana,
39.169936,-86.521078,,Point,153168,11/15/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN FIELD-SE OF 10TH & WOODLAWN,na,Bloomington,Indiana,
39.17166,-86.526971,,Point,153157,11/14/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,INDIANA AVENUE/NORTH OF 1OTH STR,na,Bloomington,Indiana,CLOSED
39.158559,-86.522636,,Point,153154,11/14/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/SOUTH OF,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,153131,11/13/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,153128,11/13/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.1674562,-86.5257541,,Point,153127,11/13/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,153084,11/10/15 0:00,Traffic,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,INACTIVE
39.1720603,-86.515407,,Point,153076,11/9/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,153075,11/9/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.171764,-86.5282,,Point,153070,11/9/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH,na,Bloomington,Indiana,
39.176406,-86.520291,,Point,153012,11/5/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MCNUTT QUAD BACK LOT,na,Bloomington,Indiana,
39.164613,-86.524616,,Point,152990,11/3/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SWAIN HALL (E & W),na,Bloomington,Indiana,
39.173031,-86.513655,,Point,152957,11/1/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,LAW LANE/EAST OF JORDAN AVE,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,152900,10/28/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,152890,10/27/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,152878,10/26/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.1774918,-86.5088733,,Point,152876,10/26/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,REDBUD E 100-800,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,152853,10/25/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,152814,10/21/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.183046,-86.51272,,Point,152792,10/20/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,ZETA BETA TAU,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,152790,10/20/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,152780,10/19/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.173594,-86.526719,,Point,152772,10/19/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FOLKLORE DEPT,na,Bloomington,Indiana,INACTIVE
39.171764,-86.5282,,Point,152741,10/17/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,DUNN STREET/NORTH OF 10TH,na,Bloomington,Indiana,
39.171006,-86.516805,,Point,152722,10/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,WELLS LIBRARY,na,Bloomington,Indiana,
39.173428,-86.523522,,Point,152719,10/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/NORTH OF,na,Bloomington,Indiana,
39.165386,-86.5174,,Point,152718,10/16/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SPEECH & HEARING CLINIC,na,Bloomington,Indiana,
39.164305,-86.526905,,Point,152690,10/13/15 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,INDIANA AVENUE/SOUTH OF 1OTH STR,na,Bloomington,Indiana,
39.173057,-86.519771,,Point,152683,10/12/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,152647,10/8/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.171764,-86.5282,,Point,152619,10/6/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,DUNN STREET/NORTH OF 10TH,na,Bloomington,Indiana,
39.1674562,-86.5257541,,Point,152600,10/4/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,INACTIVE
39.1720603,-86.515407,,Point,152588,10/4/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,INACTIVE
39.170797,-86.507955,,Point,152556,10/2/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,EIGENMANN PARKING LOT,na,Bloomington,Indiana,
39.1780481,-86.5110001,,Point,152554,10/2/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,LINGLEBACH LANE/EAST OF JORDAN,na,Bloomington,Indiana,
39.1748134,-86.5036937,,Point,152544,10/1/15 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ROTC SUPPLY CENTER,na,Bloomington,Indiana,INACTIVE
39.166154,-86.514866,,Point,152518,9/29/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,READ CENTER COMMON AREA,na,Bloomington,Indiana,CLOSED
39.167889,-86.52151,,Point,152515,9/29/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IMU PAY LOT #1,na,Bloomington,Indiana,
39.17104,-86.516896,,Point,152499,9/27/15 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT,na,Bloomington,Indiana,
39.1894689,-86.524228,,Point,143615,12/20/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MILO SAMPSON ROAD,na,Bloomington,Indiana,
39.17104,-86.516896,,Point,143609,12/19/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT,na,Bloomington,Indiana,Closed No Arrest
39.173428,-86.523522,,Point,143599,12/18/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/NORTH OF,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,143598,12/18/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.1674562,-86.5257541,,Point,143591,12/17/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,INDIANA MEMORIAL UNION,na,Bloomington,Indiana,
39.172561,-86.517767,,Point,143577,12/16/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SPEA,na,Bloomington,Indiana,
39.158559,-86.522636,,Point,143559,12/13/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/SOUTH OF,na,Bloomington,Indiana,
39.17104,-86.516896,,Point,143545,12/12/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,TENTH STREET LOT,na,Bloomington,Indiana,
39.1720603,-86.515407,,Point,143541,12/12/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,Closed By Arrest
39.183046,-86.51272,,Point,143531,12/11/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,ZETA BETA TAU,na,Bloomington,Indiana,
39.163957,-86.520119,,Point,143495,12/8/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,HAWTHORNE DR/WEST OF JORD,na,Bloomington,Indiana,INACTIVE
39.1792728,-86.5154913,,Point,143493,12/8/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IUPD STATION,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,143468,12/6/14 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.170797,-86.507955,,Point,143467,12/6/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,EIGENMANN PARKING LOT,na,Bloomington,Indiana,
39.1646635,-86.5280308,,Point,143456,12/5/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,PHI GAMMA DELTA,na,Bloomington,Indiana,
39.171006,-86.516805,,Point,143420,12/2/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WELLS LIBRARY,na,Bloomington,Indiana,
39.171006,-86.516805,,Point,143408,12/1/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WELLS LIBRARY,na,Bloomington,Indiana,
39.1665799,-86.5196604,,Point,143317,11/19/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MUSICAL ARTS CENTER,na,Bloomington,Indiana,INACTIVE
39.1720603,-86.515407,,Point,143297,11/17/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/SOUTH OF 10,na,Bloomington,Indiana,
39.173057,-86.519771,,Point,143283,11/16/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE,na,Bloomington,Indiana,
39.170955,-86.508406,,Point,143273,11/15/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,EIGENMANN HALL,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,143267,11/14/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.17104,-86.516896,,Point,143224,11/11/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TENTH STREET LOT,na,Bloomington,Indiana,INACTIVE
39.1720603,-86.515407,,Point,143220,11/10/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,JORDAN AVENUE/NORTH OF 10,na,Bloomington,Indiana,
39.172518,-86.50421,,Point,143194,11/9/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,TULIP TREE PARKING LOT,na,Bloomington,Indiana,
39.1637852,-86.5375469,,Point,143174,11/8/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IU CREDIT UNION,na,Bloomington,Indiana,
39.1700092,-86.5285103,,Point,143104,11/3/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MATHERS MUSEUM,na,Bloomington,Indiana,
39.1695396,-86.5208998,,Point,143080,11/1/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,RADIO AND TV,na,Bloomington,Indiana,
39.17104,-86.516896,,Point,143040,10/30/14 0:00,Traffic,TRAFFIC ACCIDENTS - HIT & RUN PERSONAL INJURY,TENTH STREET LOT,na,Bloomington,Indiana,INACTIVE
39.174409,-86.500734,,Point,143039,10/30/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,DATA CENTER (CIB MACHINE),na,Bloomington,Indiana,INACTIVE
39.167889,-86.52151,,Point,143038,10/30/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IMU PAY LOT #1,na,Bloomington,Indiana,
39.171934,-86.518977,,Point,143010,10/28/14 0:00,Traffic,TRAFFIC ACCIDENTS - PERSONAL INJURY,FEE LANE/NORTH OF 10TH ST,na,Bloomington,Indiana,
39.173057,-86.519771,,Point,142943,10/23/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,FEE LANE PARKING GARAGE,na,Bloomington,Indiana,INACTIVE
39.17205,-86.501796,,Point,142894,10/19/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CYBERINFRASTRUCTURE BUILDING,na,Bloomington,Indiana,
39.170414,-86.521713,,Point,142812,10/15/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,FORREST AVE./SOUTH OF 10T,na,Bloomington,Indiana,
39.1832429,-86.5265551,,Point,142770,10/9/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,MELLENCAMP SPORT BLDG,na,Bloomington,Indiana,Closed No Arrest
39.165386,-86.5174,,Point,142762,10/8/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SPEECH & HEARING CLINIC,na,Bloomington,Indiana,Closed By Arrest
39.1799123,-86.510345,,Point,142749,10/7/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SIGMA DELTA TAU,na,Bloomington,Indiana,
39.189713,-86.523021,,Point,142692,10/3/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,CYCLOTRON (ISAT),na,Bloomington,Indiana,Closed No Arrest
39.158559,-86.522636,,Point,142666,10/2/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,WOODLAWN AVENUE/SOUTH OF,na,Bloomington,Indiana,Closed No Arrest
39.167889,-86.52151,,Point,142658,10/1/14 0:00,Traffic,TRAFFIC ACCIDENTS -HIT & RUN PROPERTY DAMAGE ONLY,IMU PAY LOT #1,na,Bloomington,Indiana,INACTIVE
39.173441,-86.512295,,Point,142644,9/30/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,SRSC PARKING LOT,na,Bloomington,Indiana,Closed No Arrest
39.167889,-86.52151,,Point,142639,9/30/14 0:00,Traffic,TRAFFIC ACCIDENTS - PROPERTY DAMAGE ONLY,IMU PAY LOT #1,na,Bloomington,Indiana,
